price,available,advertisers_qty,type,timestamp,curr_from,curr_to,source
11.15,4419.82,1,SELL,1733200053,USDT,BOB,binance
11.16,372.35,2,SELL,1733200053,USDT,BOB,binance
11.17,12460.58,1,SELL,1733200053,USDT,BOB,binance
11.18,3470.6,1,SELL,1733200053,USDT,BOB,binance
11.19,1416.68,2,SELL,1733200053,USDT,BOB,binance
11.22,21226.11,1,SELL,1733200053,USDT,BOB,binance
11.23,34542.65,1,SELL,1733200053,USDT,BOB,binance
11.25,12080.63,2,SELL,1733200053,USDT,BOB,binance
11.29,6852.15,1,SELL,1733200053,USDT,BOB,binance
11.3,399.76,1,SELL,1733200053,USDT,BOB,binance
11.4,2057.86,2,SELL,1733200053,USDT,BOB,binance
11.48,197.09,1,SELL,1733200053,USDT,BOB,binance
11.5,3893.22,2,SELL,1733200053,USDT,BOB,binance
11.62,3554.59,1,SELL,1733200053,USDT,BOB,binance
11.75,99.8,1,SELL,1733200053,USDT,BOB,binance
11.8,313.59,1,SELL,1733200053,USDT,BOB,binance
11.89,757.61,1,SELL,1733200053,USDT,BOB,binance
11.92,115.04,1,SELL,1733200053,USDT,BOB,binance
12.0,998.4,1,SELL,1733200053,USDT,BOB,binance
12.05,302.13,1,SELL,1733200053,USDT,BOB,binance
12.19,99.8,1,SELL,1733200053,USDT,BOB,binance
12.2,99.84,1,SELL,1733200053,USDT,BOB,binance
12.24,99.8,1,SELL,1733200053,USDT,BOB,binance
12.3,4947.55,1,SELL,1733200053,USDT,BOB,binance
12.5,99.84,1,SELL,1733200053,USDT,BOB,binance
12.55,199.6,1,SELL,1733200053,USDT,BOB,binance
12.66,133.34,1,SELL,1733200053,USDT,BOB,binance
12.8,1730.73,2,SELL,1733200053,USDT,BOB,binance
12.85,256.37,1,SELL,1733200053,USDT,BOB,binance
13.0,781.48,2,SELL,1733200053,USDT,BOB,binance
13.56,875.87,1,SELL,1733200053,USDT,BOB,binance
13.8,1777.76,2,SELL,1733200053,USDT,BOB,binance
13.9,119.9,1,SELL,1733200053,USDT,BOB,binance
6.5,100.0,1,BUY,1733207582,BOB,USDT,binance
6.78,1399.13,1,BUY,1733207582,BOB,USDT,binance
6.8,700.0,1,BUY,1733207582,BOB,USDT,binance
6.86,498.53,1,BUY,1733207582,BOB,USDT,binance
6.89,300.0,2,BUY,1733207582,BOB,USDT,binance
6.9,690.0,2,BUY,1733207582,BOB,USDT,binance
6.91,20000.0,1,BUY,1733207582,BOB,USDT,binance
6.93,220.0,1,BUY,1733207582,BOB,USDT,binance
6.94,141.0,1,BUY,1733207582,BOB,USDT,binance
6.97,500.0,1,BUY,1733207582,BOB,USDT,binance
6.98,3000.0,1,BUY,1733207582,BOB,USDT,binance
7.0,51355.48,8,BUY,1733207582,BOB,USDT,binance
7.1,4230.0,1,BUY,1733207582,BOB,USDT,binance
7.15,7015.0,1,BUY,1733207582,BOB,USDT,binance
7.2,3000.0,1,BUY,1733207582,BOB,USDT,binance
7.36,1300.0,1,BUY,1733207582,BOB,USDT,binance
7.4,500.0,1,BUY,1733207582,BOB,USDT,binance
7.5,7980.71,2,BUY,1733207582,BOB,USDT,binance
7.8,9987.7,1,BUY,1733207582,BOB,USDT,binance
7.9,1000.0,1,BUY,1733207582,BOB,USDT,binance
8.0,100.0,1,BUY,1733207582,BOB,USDT,binance
8.36,1000.0,1,BUY,1733207582,BOB,USDT,binance
8.38,2000.0,1,BUY,1733207582,BOB,USDT,binance
8.43,1280.0,1,BUY,1733207582,BOB,USDT,binance
8.5,3100.0,2,BUY,1733207582,BOB,USDT,binance
8.61,118.0,1,BUY,1733207582,BOB,USDT,binance
8.63,2000.0,1,BUY,1733207582,BOB,USDT,binance
9.0,1105.01,4,BUY,1733207582,BOB,USDT,binance
9.25,1000.0,1,BUY,1733207582,BOB,USDT,binance
9.37,5000.0,1,BUY,1733207582,BOB,USDT,binance
9.5,5382.59,3,BUY,1733207582,BOB,USDT,binance
9.63,39440.05,1,BUY,1733207582,BOB,USDT,binance
9.7,50000.0,1,BUY,1733207582,BOB,USDT,binance
9.77,600.0,1,BUY,1733207582,BOB,USDT,binance
9.98,1777.41,1,BUY,1733207582,BOB,USDT,binance
10.0,63450.0,6,BUY,1733207582,BOB,USDT,binance
10.01,100.0,1,BUY,1733207582,BOB,USDT,binance
10.02,260.1,1,BUY,1733207582,BOB,USDT,binance
10.1,15000.0,2,BUY,1733207582,BOB,USDT,binance
10.2,30025.83,2,BUY,1733207582,BOB,USDT,binance
10.25,67596.97,4,BUY,1733207582,BOB,USDT,binance
10.3,1500.0,2,BUY,1733207582,BOB,USDT,binance
10.38,66197.76,1,BUY,1733207582,BOB,USDT,binance
10.4,1846.15,2,BUY,1733207582,BOB,USDT,binance
10.41,1000.0,1,BUY,1733207582,BOB,USDT,binance
10.43,100.0,1,BUY,1733207582,BOB,USDT,binance
10.45,3610.0,2,BUY,1733207582,BOB,USDT,binance
10.47,11463.18,2,BUY,1733207582,BOB,USDT,binance
10.48,4000.0,1,BUY,1733207582,BOB,USDT,binance
10.49,200.0,2,BUY,1733207582,BOB,USDT,binance
10.49,99.8,1,SELL,1733207582,USDT,BOB,binance
10.5,3382.45,6,BUY,1733207582,BOB,USDT,binance
10.5,99.8,1,SELL,1733207582,USDT,BOB,binance
10.53,8000.0,1,BUY,1733207582,BOB,USDT,binance
10.54,29967.28,1,BUY,1733207582,BOB,USDT,binance
10.55,7618.63,5,BUY,1733207582,BOB,USDT,binance
10.58,5000.0,1,BUY,1733207582,BOB,USDT,binance
10.6,550.0,3,BUY,1733207582,BOB,USDT,binance
10.64,49387.68,1,BUY,1733207582,BOB,USDT,binance
10.72,1000.0,1,BUY,1733207582,BOB,USDT,binance
10.75,1000.0,1,BUY,1733207582,BOB,USDT,binance
10.8,31704.4,2,BUY,1733207582,BOB,USDT,binance
10.84,300.0,1,BUY,1733207582,BOB,USDT,binance
10.85,100.0,1,BUY,1733207582,BOB,USDT,binance
10.87,1300.0,1,BUY,1733207582,BOB,USDT,binance
10.88,334.79,1,BUY,1733207582,BOB,USDT,binance
10.89,24191.41,3,BUY,1733207582,BOB,USDT,binance
10.9,6634.05,3,BUY,1733207582,BOB,USDT,binance
10.92,12554.0,1,BUY,1733207582,BOB,USDT,binance
10.95,17281.66,4,BUY,1733207582,BOB,USDT,binance
10.96,4021.74,1,BUY,1733207582,BOB,USDT,binance
10.97,5139.24,4,BUY,1733207582,BOB,USDT,binance
10.98,25232.7,2,BUY,1733207582,BOB,USDT,binance
10.99,8559.1,3,BUY,1733207582,BOB,USDT,binance
11.0,10100.0,2,BUY,1733207582,BOB,USDT,binance
11.01,581.76,3,BUY,1733207582,BOB,USDT,binance
11.02,100.0,1,BUY,1733207582,BOB,USDT,binance
11.06,874.28,1,SELL,1733207582,USDT,BOB,binance
11.07,982.44,3,SELL,1733207582,USDT,BOB,binance
11.08,273.52,1,SELL,1733207582,USDT,BOB,binance
11.09,1984.68,3,SELL,1733207582,USDT,BOB,binance
11.1,29604.35,7,SELL,1733207582,USDT,BOB,binance
11.11,5423.83,2,SELL,1733207582,USDT,BOB,binance
11.12,90.97,1,SELL,1733207582,USDT,BOB,binance
11.14,2437.61,2,SELL,1733207582,USDT,BOB,binance
11.15,4099.11,2,SELL,1733207582,USDT,BOB,binance
11.16,271.56,1,SELL,1733207582,USDT,BOB,binance
11.17,12460.58,1,SELL,1733207582,USDT,BOB,binance
11.18,3470.6,1,SELL,1733207582,USDT,BOB,binance
11.19,2321.68,3,SELL,1733207582,USDT,BOB,binance
11.22,21226.11,1,SELL,1733207582,USDT,BOB,binance
11.23,34542.65,1,SELL,1733207582,USDT,BOB,binance
11.25,12080.63,2,SELL,1733207582,USDT,BOB,binance
11.29,6852.15,1,SELL,1733207582,USDT,BOB,binance
11.3,399.76,1,SELL,1733207582,USDT,BOB,binance
11.4,2057.86,2,SELL,1733207582,USDT,BOB,binance
11.48,197.09,1,SELL,1733207582,USDT,BOB,binance
11.5,3893.22,2,SELL,1733207582,USDT,BOB,binance
11.75,99.8,1,SELL,1733207582,USDT,BOB,binance
11.8,313.59,1,SELL,1733207582,USDT,BOB,binance
11.89,757.61,1,SELL,1733207582,USDT,BOB,binance
11.92,115.04,1,SELL,1733207582,USDT,BOB,binance
12.0,998.4,1,SELL,1733207582,USDT,BOB,binance
12.05,302.13,1,SELL,1733207582,USDT,BOB,binance
12.19,99.8,1,SELL,1733207582,USDT,BOB,binance
12.2,99.84,1,SELL,1733207582,USDT,BOB,binance
12.24,99.8,1,SELL,1733207582,USDT,BOB,binance
12.3,4947.55,1,SELL,1733207582,USDT,BOB,binance
12.5,99.84,1,SELL,1733207582,USDT,BOB,binance
12.55,199.6,1,SELL,1733207582,USDT,BOB,binance
12.66,114.03,1,SELL,1733207582,USDT,BOB,binance
12.79,3493.63,1,SELL,1733207582,USDT,BOB,binance
12.8,1730.73,2,SELL,1733207582,USDT,BOB,binance
12.85,256.37,1,SELL,1733207582,USDT,BOB,binance
13.0,781.48,2,SELL,1733207582,USDT,BOB,binance
13.56,875.87,1,SELL,1733207582,USDT,BOB,binance
13.8,1777.76,2,SELL,1733207582,USDT,BOB,binance
13.9,119.9,1,SELL,1733207582,USDT,BOB,binance
6.5,100.0,1,BUY,1733214551,BOB,USDT,binance
6.78,1399.13,1,BUY,1733214551,BOB,USDT,binance
6.8,700.0,1,BUY,1733214551,BOB,USDT,binance
6.86,498.53,1,BUY,1733214551,BOB,USDT,binance
6.89,300.0,2,BUY,1733214551,BOB,USDT,binance
6.9,690.0,2,BUY,1733214551,BOB,USDT,binance
6.91,20000.0,1,BUY,1733214551,BOB,USDT,binance
6.93,220.0,1,BUY,1733214551,BOB,USDT,binance
6.94,141.0,1,BUY,1733214551,BOB,USDT,binance
6.97,500.0,1,BUY,1733214551,BOB,USDT,binance
6.98,3000.0,1,BUY,1733214551,BOB,USDT,binance
7.0,51355.48,8,BUY,1733214551,BOB,USDT,binance
7.1,4230.0,1,BUY,1733214551,BOB,USDT,binance
7.15,7015.0,1,BUY,1733214551,BOB,USDT,binance
7.2,3000.0,1,BUY,1733214551,BOB,USDT,binance
7.36,1300.0,1,BUY,1733214551,BOB,USDT,binance
7.4,500.0,1,BUY,1733214551,BOB,USDT,binance
7.5,7980.71,2,BUY,1733214551,BOB,USDT,binance
7.8,9987.7,1,BUY,1733214551,BOB,USDT,binance
7.9,1000.0,1,BUY,1733214551,BOB,USDT,binance
8.0,100.0,1,BUY,1733214551,BOB,USDT,binance
8.36,1000.0,1,BUY,1733214551,BOB,USDT,binance
8.38,2000.0,1,BUY,1733214551,BOB,USDT,binance
8.43,1280.0,1,BUY,1733214551,BOB,USDT,binance
8.5,3100.0,2,BUY,1733214551,BOB,USDT,binance
8.61,118.0,1,BUY,1733214551,BOB,USDT,binance
8.63,2000.0,1,BUY,1733214551,BOB,USDT,binance
9.0,1105.01,4,BUY,1733214551,BOB,USDT,binance
9.25,1000.0,1,BUY,1733214551,BOB,USDT,binance
9.5,5382.59,3,BUY,1733214551,BOB,USDT,binance
9.63,39440.05,1,BUY,1733214551,BOB,USDT,binance
9.7,50000.0,1,BUY,1733214551,BOB,USDT,binance
9.77,600.0,1,BUY,1733214551,BOB,USDT,binance
9.98,1777.41,1,BUY,1733214551,BOB,USDT,binance
10.0,63450.0,6,BUY,1733214551,BOB,USDT,binance
10.01,100.0,1,BUY,1733214551,BOB,USDT,binance
10.02,260.1,1,BUY,1733214551,BOB,USDT,binance
10.1,15000.0,2,BUY,1733214551,BOB,USDT,binance
10.2,30025.83,2,BUY,1733214551,BOB,USDT,binance
10.25,26950.1,4,BUY,1733214551,BOB,USDT,binance
10.3,5653.64,3,BUY,1733214551,BOB,USDT,binance
10.4,1846.15,2,BUY,1733214551,BOB,USDT,binance
10.41,1000.0,1,BUY,1733214551,BOB,USDT,binance
10.43,100.0,1,BUY,1733214551,BOB,USDT,binance
10.45,3610.0,2,BUY,1733214551,BOB,USDT,binance
10.47,11463.18,2,BUY,1733214551,BOB,USDT,binance
10.48,4000.0,1,BUY,1733214551,BOB,USDT,binance
10.49,200.0,2,BUY,1733214551,BOB,USDT,binance
10.49,99.8,1,SELL,1733214551,USDT,BOB,binance
10.5,3382.45,6,BUY,1733214551,BOB,USDT,binance
10.5,99.8,1,SELL,1733214551,USDT,BOB,binance
10.53,8000.0,1,BUY,1733214551,BOB,USDT,binance
10.54,29967.28,1,BUY,1733214551,BOB,USDT,binance
10.55,7618.63,5,BUY,1733214551,BOB,USDT,binance
10.58,5000.0,1,BUY,1733214551,BOB,USDT,binance
10.6,550.0,3,BUY,1733214551,BOB,USDT,binance
10.64,49387.68,1,BUY,1733214551,BOB,USDT,binance
10.7,4021.74,1,BUY,1733214551,BOB,USDT,binance
10.72,1000.0,1,BUY,1733214551,BOB,USDT,binance
10.75,1000.0,1,BUY,1733214551,BOB,USDT,binance
10.8,31704.4,2,BUY,1733214551,BOB,USDT,binance
10.84,300.0,1,BUY,1733214551,BOB,USDT,binance
10.85,100.0,1,BUY,1733214551,BOB,USDT,binance
10.87,1300.0,1,BUY,1733214551,BOB,USDT,binance
10.88,334.79,1,BUY,1733214551,BOB,USDT,binance
10.89,24191.41,3,BUY,1733214551,BOB,USDT,binance
10.9,6634.05,3,BUY,1733214551,BOB,USDT,binance
10.92,12508.22,1,BUY,1733214551,BOB,USDT,binance
10.93,4100.05,2,BUY,1733214551,BOB,USDT,binance
10.95,17281.66,4,BUY,1733214551,BOB,USDT,binance
10.97,4844.25,3,BUY,1733214551,BOB,USDT,binance
10.98,25515.74,3,BUY,1733214551,BOB,USDT,binance
10.99,15383.05,5,BUY,1733214551,BOB,USDT,binance
11.0,10100.0,2,BUY,1733214551,BOB,USDT,binance
11.01,581.76,3,BUY,1733214551,BOB,USDT,binance
11.02,100.0,1,BUY,1733214551,BOB,USDT,binance
11.06,874.28,1,SELL,1733214551,USDT,BOB,binance
11.07,982.44,3,SELL,1733214551,USDT,BOB,binance
11.08,877.31,2,SELL,1733214551,USDT,BOB,binance
11.09,3983.96,4,SELL,1733214551,USDT,BOB,binance
11.1,26866.48,8,SELL,1733214551,USDT,BOB,binance
11.11,5423.83,2,SELL,1733214551,USDT,BOB,binance
11.12,90.97,1,SELL,1733214551,USDT,BOB,binance
11.14,2437.61,2,SELL,1733214551,USDT,BOB,binance
11.15,3998.32,1,SELL,1733214551,USDT,BOB,binance
11.16,100.79,1,SELL,1733214551,USDT,BOB,binance
11.17,12460.58,1,SELL,1733214551,USDT,BOB,binance
11.18,3470.6,1,SELL,1733214551,USDT,BOB,binance
11.19,2348.47,3,SELL,1733214551,USDT,BOB,binance
11.23,34542.65,1,SELL,1733214551,USDT,BOB,binance
11.25,12080.63,2,SELL,1733214551,USDT,BOB,binance
11.29,6852.15,1,SELL,1733214551,USDT,BOB,binance
11.3,399.76,1,SELL,1733214551,USDT,BOB,binance
11.4,2057.86,2,SELL,1733214551,USDT,BOB,binance
11.48,197.09,1,SELL,1733214551,USDT,BOB,binance
11.5,3893.22,2,SELL,1733214551,USDT,BOB,binance
11.75,99.8,1,SELL,1733214551,USDT,BOB,binance
11.8,313.59,1,SELL,1733214551,USDT,BOB,binance
11.89,757.61,1,SELL,1733214551,USDT,BOB,binance
11.92,115.04,1,SELL,1733214551,USDT,BOB,binance
12.0,998.4,1,SELL,1733214551,USDT,BOB,binance
12.05,302.13,1,SELL,1733214551,USDT,BOB,binance
12.19,99.8,1,SELL,1733214551,USDT,BOB,binance
12.2,99.84,1,SELL,1733214551,USDT,BOB,binance
12.24,99.8,1,SELL,1733214551,USDT,BOB,binance
12.3,4939.42,1,SELL,1733214551,USDT,BOB,binance
12.5,99.84,1,SELL,1733214551,USDT,BOB,binance
12.55,199.6,1,SELL,1733214551,USDT,BOB,binance
12.79,3493.63,1,SELL,1733214551,USDT,BOB,binance
12.8,3726.74,2,SELL,1733214551,USDT,BOB,binance
12.85,256.37,1,SELL,1733214551,USDT,BOB,binance
13.0,781.48,2,SELL,1733214551,USDT,BOB,binance
13.56,875.87,1,SELL,1733214551,USDT,BOB,binance
13.8,1777.76,2,SELL,1733214551,USDT,BOB,binance
13.9,119.9,1,SELL,1733214551,USDT,BOB,binance
6.5,100.0,1,BUY,1733221530,BOB,USDT,binance
6.78,1399.13,1,BUY,1733221530,BOB,USDT,binance
6.8,700.0,1,BUY,1733221530,BOB,USDT,binance
6.86,498.53,1,BUY,1733221530,BOB,USDT,binance
6.89,300.0,2,BUY,1733221530,BOB,USDT,binance
6.9,690.0,2,BUY,1733221530,BOB,USDT,binance
6.91,20000.0,1,BUY,1733221530,BOB,USDT,binance
6.93,220.0,1,BUY,1733221530,BOB,USDT,binance
6.94,141.0,1,BUY,1733221530,BOB,USDT,binance
6.97,500.0,1,BUY,1733221530,BOB,USDT,binance
6.98,3000.0,1,BUY,1733221530,BOB,USDT,binance
7.0,51355.48,8,BUY,1733221530,BOB,USDT,binance
7.1,4230.0,1,BUY,1733221530,BOB,USDT,binance
7.15,7015.0,1,BUY,1733221530,BOB,USDT,binance
7.2,3000.0,1,BUY,1733221530,BOB,USDT,binance
7.36,1300.0,1,BUY,1733221530,BOB,USDT,binance
7.4,500.0,1,BUY,1733221530,BOB,USDT,binance
7.5,7980.71,2,BUY,1733221530,BOB,USDT,binance
7.8,9987.7,1,BUY,1733221530,BOB,USDT,binance
7.9,1000.0,1,BUY,1733221530,BOB,USDT,binance
8.0,100.0,1,BUY,1733221530,BOB,USDT,binance
8.36,1000.0,1,BUY,1733221530,BOB,USDT,binance
8.38,2000.0,1,BUY,1733221530,BOB,USDT,binance
8.43,1280.0,1,BUY,1733221530,BOB,USDT,binance
8.5,3100.0,2,BUY,1733221530,BOB,USDT,binance
8.61,118.0,1,BUY,1733221530,BOB,USDT,binance
8.63,2000.0,1,BUY,1733221530,BOB,USDT,binance
9.0,1105.01,4,BUY,1733221530,BOB,USDT,binance
9.25,1000.0,1,BUY,1733221530,BOB,USDT,binance
9.5,5382.59,3,BUY,1733221530,BOB,USDT,binance
9.63,39440.05,1,BUY,1733221530,BOB,USDT,binance
9.7,50000.0,1,BUY,1733221530,BOB,USDT,binance
9.77,600.0,1,BUY,1733221530,BOB,USDT,binance
9.98,1777.41,1,BUY,1733221530,BOB,USDT,binance
10.0,63450.0,6,BUY,1733221530,BOB,USDT,binance
10.01,100.0,1,BUY,1733221530,BOB,USDT,binance
10.02,260.1,1,BUY,1733221530,BOB,USDT,binance
10.1,15000.0,2,BUY,1733221530,BOB,USDT,binance
10.2,49938.48,3,BUY,1733221530,BOB,USDT,binance
10.24,5000.0,1,BUY,1733221530,BOB,USDT,binance
10.25,5233.3,3,BUY,1733221530,BOB,USDT,binance
10.3,1500.0,2,BUY,1733221530,BOB,USDT,binance
10.35,4098.58,1,BUY,1733221530,BOB,USDT,binance
10.4,1846.15,2,BUY,1733221530,BOB,USDT,binance
10.41,1000.0,1,BUY,1733221530,BOB,USDT,binance
10.43,100.0,1,BUY,1733221530,BOB,USDT,binance
10.45,3610.0,2,BUY,1733221530,BOB,USDT,binance
10.47,11463.18,2,BUY,1733221530,BOB,USDT,binance
10.48,4000.0,1,BUY,1733221530,BOB,USDT,binance
10.49,200.0,2,BUY,1733221530,BOB,USDT,binance
10.49,99.8,1,SELL,1733221530,USDT,BOB,binance
10.5,18382.45,7,BUY,1733221530,BOB,USDT,binance
10.5,99.8,1,SELL,1733221530,USDT,BOB,binance
10.53,8000.0,1,BUY,1733221530,BOB,USDT,binance
10.54,29967.28,1,BUY,1733221530,BOB,USDT,binance
10.55,7618.63,5,BUY,1733221530,BOB,USDT,binance
10.58,5000.0,1,BUY,1733221530,BOB,USDT,binance
10.6,550.0,3,BUY,1733221530,BOB,USDT,binance
10.64,49387.68,1,BUY,1733221530,BOB,USDT,binance
10.65,200.0,1,BUY,1733221530,BOB,USDT,binance
10.7,4021.74,1,BUY,1733221530,BOB,USDT,binance
10.72,1000.0,1,BUY,1733221530,BOB,USDT,binance
10.75,1000.0,1,BUY,1733221530,BOB,USDT,binance
10.8,31704.4,2,BUY,1733221530,BOB,USDT,binance
10.84,300.0,1,BUY,1733221530,BOB,USDT,binance
10.85,100.0,1,BUY,1733221530,BOB,USDT,binance
10.87,1300.0,1,BUY,1733221530,BOB,USDT,binance
10.88,334.79,1,BUY,1733221530,BOB,USDT,binance
10.89,20170.56,2,BUY,1733221530,BOB,USDT,binance
10.9,14160.22,5,BUY,1733221530,BOB,USDT,binance
10.92,80000.0,1,BUY,1733221530,BOB,USDT,binance
10.93,7503.0,1,BUY,1733221530,BOB,USDT,binance
10.94,181.79,1,BUY,1733221530,BOB,USDT,binance
10.95,11859.85,4,BUY,1733221530,BOB,USDT,binance
10.96,3000.0,1,BUY,1733221530,BOB,USDT,binance
10.97,15977.7,7,BUY,1733221530,BOB,USDT,binance
10.98,25232.7,2,BUY,1733221530,BOB,USDT,binance
10.99,24364.71,5,BUY,1733221530,BOB,USDT,binance
11.0,12609.11,3,BUY,1733221530,BOB,USDT,binance
11.01,581.76,3,BUY,1733221530,BOB,USDT,binance
11.06,1073.88,2,SELL,1733221530,USDT,BOB,binance
11.07,1884.39,5,SELL,1733221530,USDT,BOB,binance
11.08,9635.16,7,SELL,1733221530,USDT,BOB,binance
11.09,9156.68,5,SELL,1733221530,USDT,BOB,binance
11.1,26167.07,8,SELL,1733221530,USDT,BOB,binance
11.11,123.82,1,SELL,1733221530,USDT,BOB,binance
11.12,90.97,1,SELL,1733221530,USDT,BOB,binance
11.14,2437.61,2,SELL,1733221530,USDT,BOB,binance
11.15,5995.12,2,SELL,1733221530,USDT,BOB,binance
11.16,926.09,2,SELL,1733221530,USDT,BOB,binance
11.17,12460.58,1,SELL,1733221530,USDT,BOB,binance
11.18,3470.6,1,SELL,1733221530,USDT,BOB,binance
11.19,4122.58,3,SELL,1733221530,USDT,BOB,binance
11.23,34542.65,1,SELL,1733221530,USDT,BOB,binance
11.25,12080.63,2,SELL,1733221530,USDT,BOB,binance
11.29,6852.15,1,SELL,1733221530,USDT,BOB,binance
11.3,590.6,2,SELL,1733221530,USDT,BOB,binance
11.4,2057.86,2,SELL,1733221530,USDT,BOB,binance
11.48,197.09,1,SELL,1733221530,USDT,BOB,binance
11.5,3893.22,2,SELL,1733221530,USDT,BOB,binance
11.75,99.8,1,SELL,1733221530,USDT,BOB,binance
11.8,313.59,1,SELL,1733221530,USDT,BOB,binance
11.89,757.61,1,SELL,1733221530,USDT,BOB,binance
11.92,115.04,1,SELL,1733221530,USDT,BOB,binance
12.0,998.4,1,SELL,1733221530,USDT,BOB,binance
12.05,302.13,1,SELL,1733221530,USDT,BOB,binance
12.19,99.8,1,SELL,1733221530,USDT,BOB,binance
12.2,99.84,1,SELL,1733221530,USDT,BOB,binance
12.24,99.8,1,SELL,1733221530,USDT,BOB,binance
12.5,99.84,1,SELL,1733221530,USDT,BOB,binance
12.55,199.6,1,SELL,1733221530,USDT,BOB,binance
12.79,3493.63,1,SELL,1733221530,USDT,BOB,binance
12.8,3726.74,2,SELL,1733221530,USDT,BOB,binance
12.85,256.37,1,SELL,1733221530,USDT,BOB,binance
13.0,781.48,2,SELL,1733221530,USDT,BOB,binance
13.56,875.87,1,SELL,1733221530,USDT,BOB,binance
13.8,1777.76,2,SELL,1733221530,USDT,BOB,binance
13.9,148.66,1,SELL,1733221530,USDT,BOB,binance
6.5,100.0,1,BUY,1733229889,BOB,USDT,binance
6.78,1399.13,1,BUY,1733229889,BOB,USDT,binance
6.8,700.0,1,BUY,1733229889,BOB,USDT,binance
6.86,498.53,1,BUY,1733229889,BOB,USDT,binance
6.89,300.0,2,BUY,1733229889,BOB,USDT,binance
6.9,690.0,2,BUY,1733229889,BOB,USDT,binance
6.91,20000.0,1,BUY,1733229889,BOB,USDT,binance
6.93,220.0,1,BUY,1733229889,BOB,USDT,binance
6.94,141.0,1,BUY,1733229889,BOB,USDT,binance
6.97,500.0,1,BUY,1733229889,BOB,USDT,binance
6.98,3000.0,1,BUY,1733229889,BOB,USDT,binance
7.0,51355.48,8,BUY,1733229889,BOB,USDT,binance
7.01,80000.0,1,BUY,1733229889,BOB,USDT,binance
7.1,4230.0,1,BUY,1733229889,BOB,USDT,binance
7.15,7015.0,1,BUY,1733229889,BOB,USDT,binance
7.2,3000.0,1,BUY,1733229889,BOB,USDT,binance
7.37,1300.0,1,BUY,1733229889,BOB,USDT,binance
7.4,500.0,1,BUY,1733229889,BOB,USDT,binance
7.5,7980.71,2,BUY,1733229889,BOB,USDT,binance
7.8,9987.7,1,BUY,1733229889,BOB,USDT,binance
7.9,1000.0,1,BUY,1733229889,BOB,USDT,binance
8.0,100.0,1,BUY,1733229889,BOB,USDT,binance
8.36,1000.0,1,BUY,1733229889,BOB,USDT,binance
8.38,2000.0,1,BUY,1733229889,BOB,USDT,binance
8.43,1280.0,1,BUY,1733229889,BOB,USDT,binance
8.5,3100.0,2,BUY,1733229889,BOB,USDT,binance
8.61,118.0,1,BUY,1733229889,BOB,USDT,binance
8.63,2000.0,1,BUY,1733229889,BOB,USDT,binance
9.0,38393.18,5,BUY,1733229889,BOB,USDT,binance
9.25,1000.0,1,BUY,1733229889,BOB,USDT,binance
9.38,5000.0,1,BUY,1733229889,BOB,USDT,binance
9.4,4980.05,1,BUY,1733229889,BOB,USDT,binance
9.5,5382.59,3,BUY,1733229889,BOB,USDT,binance
9.63,39440.05,1,BUY,1733229889,BOB,USDT,binance
9.7,50000.0,1,BUY,1733229889,BOB,USDT,binance
9.77,600.0,1,BUY,1733229889,BOB,USDT,binance
9.98,1777.41,1,BUY,1733229889,BOB,USDT,binance
10.0,66254.07,7,BUY,1733229889,BOB,USDT,binance
10.01,50100.0,2,BUY,1733229889,BOB,USDT,binance
10.02,260.1,1,BUY,1733229889,BOB,USDT,binance
10.1,15000.0,2,BUY,1733229889,BOB,USDT,binance
10.15,9690.32,1,BUY,1733229889,BOB,USDT,binance
10.16,9174.51,1,BUY,1733229889,BOB,USDT,binance
10.2,49920.53,3,BUY,1733229889,BOB,USDT,binance
10.22,440.05,1,BUY,1733229889,BOB,USDT,binance
10.24,5000.0,1,BUY,1733229889,BOB,USDT,binance
10.25,5233.3,3,BUY,1733229889,BOB,USDT,binance
10.3,21500.0,3,BUY,1733229889,BOB,USDT,binance
10.35,4098.58,1,BUY,1733229889,BOB,USDT,binance
10.4,24620.37,4,BUY,1733229889,BOB,USDT,binance
10.41,1000.0,1,BUY,1733229889,BOB,USDT,binance
10.43,100.0,1,BUY,1733229889,BOB,USDT,binance
10.45,3610.0,2,BUY,1733229889,BOB,USDT,binance
10.47,11463.18,2,BUY,1733229889,BOB,USDT,binance
10.48,4000.0,1,BUY,1733229889,BOB,USDT,binance
10.49,200.0,2,BUY,1733229889,BOB,USDT,binance
10.49,99.8,1,SELL,1733229889,USDT,BOB,binance
10.5,18382.45,7,BUY,1733229889,BOB,USDT,binance
10.5,99.8,1,SELL,1733229889,USDT,BOB,binance
10.53,8000.0,1,BUY,1733229889,BOB,USDT,binance
10.54,30279.58,2,BUY,1733229889,BOB,USDT,binance
10.55,7871.93,6,BUY,1733229889,BOB,USDT,binance
10.58,5000.0,1,BUY,1733229889,BOB,USDT,binance
10.6,5481.93,4,BUY,1733229889,BOB,USDT,binance
10.64,49387.68,1,BUY,1733229889,BOB,USDT,binance
10.65,51.4,1,BUY,1733229889,BOB,USDT,binance
10.72,1000.0,1,BUY,1733229889,BOB,USDT,binance
10.75,1000.0,1,BUY,1733229889,BOB,USDT,binance
10.8,4909.0,1,BUY,1733229889,BOB,USDT,binance
10.82,2226.0,1,BUY,1733229889,BOB,USDT,binance
10.84,300.0,1,BUY,1733229889,BOB,USDT,binance
10.85,4100.0,2,BUY,1733229889,BOB,USDT,binance
